Date_time,All sky irradiance,Clear sky irradiance,ALLSKY ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind speed,Wind direction,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,CLRSKY_SFC_PAR_TOT,QV2M
3/26/19,4.99,6.73,0.55,13.64,10.2,11.92,81.81,0.03,97.05,1.92,259.94,93.26,1.59,121.71,8.06
3/27/19,5.05,6.75,0.55,12.65,9.87,11.26,84.94,0.16,97.24,2.17,297.69,95.92,1.62,124.69,7.93
3/28/19,6.83,6.96,0.73,13.35,10.37,11.86,83.75,0.04,97.58,4.59,300.75,125.63,1.88,128.33,8.12
3/29/19,6.48,7.11,0.7,13.29,8.29,10.79,75.81,0.03,97.49,3.16,319.38,118.91,1.8,129.05,7.08
3/30/19,7.06,7.08,0.75,16.49,6.56,11.52,59,0.01,97.13,2.16,159.5,128.05,1.97,128.72,6.53
3/31/19,6.85,7.08,0.73,18.73,5.44,12.08,46.69,0.03,97.11,1.66,111,124.54,1.88,128.55,6.16
4/1/19,6.59,7.01,0.7,17.93,8.02,12.98,58.06,0,96.88,2.14,159.38,120.36,1.91,127.55,7.26
4/2/19,6.17,7.05,0.65,14.15,10.73,12.44,81.75,0.21,96.85,4.91,218.62,115.34,1.73,130.58,8.36
4/3/19,5.25,6.93,0.55,13.39,10.5,11.94,83.5,0.8,97.12,3.5,256.56,99.58,1.52,128.34,8.18
4/4/19,5.47,6.97,0.57,13.28,10.12,11.7,82,0.23,97.16,3.26,245.12,103.7,1.72,129.37,8
4/5/19,4.86,7.04,0.5,13.04,10.69,11.87,86.31,0.48,97.05,3.48,245.06,94.5,1.54,132.23,8.3
4/6/19,6.78,7.1,0.7,13.63,10.3,11.96,82.12,0.14,97.28,3.59,295.44,126.3,1.88,131.95,8.06
4/7/19,7.04,7.26,0.72,17.65,9.94,13.8,66.31,0.02,97.39,2.14,180,129.87,2.15,133.84,8
4/8/19,6.86,7.24,0.7,21.04,9.44,15.24,50.75,0,97.21,2.02,164.75,126.33,2.18,132.88,7.81
4/9/19,6.37,7.46,0.65,15.97,12.67,14.32,81.75,0.02,97.06,4.53,248.5,117.91,2.01,137.3,9.52
4/10/19,7.68,7.74,0.77,14.84,7.33,11.08,67.62,0,97.21,4.27,286.12,137.97,2.1,139.18,6.84
4/11/19,6.88,7.51,0.69,14.98,7.43,11.21,68.06,0.06,96.88,3.14,190.62,126.09,1.84,136.51,7.02
4/12/19,7.2,7.43,0.72,14.38,9.74,12.06,76.56,0.17,96.41,3.55,253.81,132.47,1.76,136.62,7.87
4/13/19,7.65,7.69,0.77,16.73,6.68,11.7,57.5,0,96.88,2.21,172.31,139.16,1.95,140.04,6.59
4/14/19,6.56,7.66,0.65,17.4,6.89,12.15,53.81,0,96.75,2.21,203.62,121.44,1.9,139.52,6.65
4/15/19,6.14,7.53,0.61,13.8,9.23,11.52,77.12,0.06,96.62,3.02,254.44,115.27,1.9,138.66,7.69
4/16/19,4.49,7.39,0.45,12.57,9.94,11.25,84.62,0.4,96.95,4.9,245.62,87.89,1.52,138.12,7.93
4/17/19,7.72,7.76,0.76,16.25,9.19,12.73,69.38,0.09,97.35,2.71,211.94,141.66,1.99,142.38,7.63
4/18/19,7.33,7.76,0.71,19.87,8.06,13.97,52.31,0.01,97.2,2.16,164.19,134.84,2.17,141.97,7.2
4/19/19,4.64,7.69,0.45,18.15,9.14,13.65,60.19,0.01,96.85,2.46,202.62,90.3,1.72,141.98,7.57
4/20/19,5.86,7.75,0.57,13.21,9.07,11.14,77.81,0.09,96.86,3.63,241.38,112.12,1.94,143.71,7.45
4/21/19,6.24,7.86,0.6,12.3,8.82,10.56,80.31,0.01,97.03,4.04,261.25,116.23,1.85,143.12,7.32
4/22/19,7.28,7.74,0.7,15.45,9.55,12.51,72.31,0.05,96.93,3.32,311.69,135.2,1.91,143.01,7.75
4/23/19,5.85,7.93,0.56,18.06,10.24,14.15,64.88,0.01,96.86,2.01,212.69,110.97,1.67,144.77,8.18
4/24/19,6.04,7.82,0.58,19,8.75,13.87,55.44,0,96.96,1.92,250.5,114.12,1.81,143.32,7.39
4/25/19,5.81,7.88,0.55,18.81,9.14,13.98,57.5,0,96.9,2.09,201.5,111.23,1.92,145.55,7.57
4/26/19,4.97,7.84,0.47,16.62,9.75,13.18,67.44,0.07,96.9,2.22,230.31,97.5,1.82,145.62,7.81
4/27/19,4.27,7.83,0.41,15.01,10.89,12.95,78.69,0.14,96.86,2.47,278.25,83.76,1.63,145.72,8.42
4/28/19,4.21,7.8,0.4,14.65,10.45,12.55,77.81,0.38,96.62,3,231.5,83.8,1.58,145.83,8.18
4/29/19,4.72,7.8,0.45,13.96,10.81,12.39,82.19,1.96,96.56,5.45,220.06,92.47,1.62,146.33,8.42
4/30/19,4.59,8.02,0.43,13.26,10.75,12,85.12,0.84,96.92,4.07,237.31,90.81,1.55,148.77,8.36
5/1/19,6.12,8.04,0.57,14.47,10.38,12.42,78,0.09,96.99,3.49,292,115.23,1.84,147.59,8.12
5/2/19,4.93,7.76,0.46,14.01,11.43,12.73,85.25,0.06,96.99,2.62,304.62,94.94,1.44,141.7,8.73
5/3/19,6.53,8.04,0.61,15.37,10.74,13.05,77.5,0.03,96.87,2.24,283.81,121.35,1.96,146.45,8.36
5/4/19,6.77,8.1,0.62,15.35,10.08,12.72,75,0.02,96.7,2.59,276.44,126.52,2.18,148.45,8.06
5/5/19,7.62,8.05,0.7,14.11,9.83,11.98,77.88,0.15,96.63,3.7,257.38,143.15,2.37,149.77,7.93
5/6/19,6.35,7.94,0.59,14.55,10.94,12.74,80.31,1.01,96.75,4.59,254.31,121.38,1.93,148.3,8.48
5/7/19,5.12,7.89,0.47,13.87,10.85,12.36,82.5,0.65,97.15,4.37,256.38,99.73,1.48,146.74,8.36
5/8/19,3.28,8.01,0.3,14.07,10.85,12.46,81.62,0.52,96.93,3.78,263.94,67.2,1.14,148.38,8.36
5/9/19,5.49,7.94,0.5,13.84,11.17,12.51,84.44,0.55,96.43,3.46,239.88,106.65,1.67,147.97,8.61
5/10/19,6.12,7.89,0.55,15.25,11.58,13.41,80.25,0.58,96.47,3.37,199.19,117.06,1.76,147.8,8.85
5/11/19,5.49,7.89,0.5,16,12.73,14.37,82.44,3.83,96.74,2.16,249.19,107.84,1.62,148.68,9.52
5/12/19,4.84,8.01,0.44,17.53,12.82,15.17,77.25,0.28,96.86,2.11,252.44,96.05,1.61,150.08,9.58
5/13/19,3.5,8.1,0.32,17.05,12.02,14.54,75.44,0.11,96.97,2.48,227,71.67,1.33,151.39,9.09
5/14/19,5.75,8.24,0.52,17.01,10.37,13.69,68.81,0.02,96.95,2.28,231.5,111.91,2.05,153.45,8.12
5/15/19,3.52,8.1,0.32,15.08,10.72,12.9,76.81,0.12,96.85,3.23,242,70.28,1.34,149.89,8.36
5/16/19,6.28,8.2,0.56,14.26,10.83,12.54,80.94,2.52,96.85,6.4,249.62,120.03,2.18,152.79,8.42
5/17/19,7.89,8.41,0.71,13.76,9.25,11.51,75.62,0.08,97.03,4.69,274.88,145.86,2.38,153.8,7.57
5/18/19,6.24,8.22,0.56,14.65,9.83,12.24,76,0.11,96.86,2.7,260.38,118.96,2.02,150.98,7.93
5/19/19,5.16,8.2,0.46,13.65,10.43,12.04,81.94,3.86,96.7,5.98,239.75,99.6,1.69,152.41,8.24
5/20/19,7.68,8.37,0.69,13.33,9.51,11.42,78.69,4.08,96.78,6.28,269.31,143.63,2.05,154.41,7.69
5/21/19,5.88,8.31,0.52,13.08,9.76,11.42,81.12,2.02,96.71,6.58,255.44,113.88,1.88,154.02,7.81
5/22/19,6.62,8.29,0.59,12.75,9.43,11.08,81.19,4,96.33,5.75,255.06,125.04,1.98,152.88,7.69
5/23/19,6.16,8.2,0.55,13.87,10.1,11.98,79.31,0.86,96.88,4.56,240.25,117.41,1.55,151.57,8
5/24/19,8.4,8.49,0.74,15.27,8.93,12.1,70.94,0.02,96.83,2.36,202.44,154.98,2.2,155.68,7.51
5/25/19,7.81,8.51,0.7,14.15,9.96,12.05,77.38,0.07,96.66,3.46,251.12,145.74,2.14,157.03,7.93
5/26/19,4.48,8.25,0.4,13.25,10.2,11.73,82.38,3.02,96.79,5.5,241.81,89.85,1.51,153.99,8.06
5/27/19,7.89,8.44,0.7,13.01,8.4,10.7,75.25,1.04,97.04,4.79,270.62,146.48,2.26,155.05,7.14
5/28/19,7.23,8.4,0.64,14.96,10.58,12.77,77,0.06,96.71,3.3,285.94,136.96,2.05,155.9,8.3
5/29/19,7.17,8.4,0.63,17.22,11.42,14.32,72.12,0.13,96.57,1.86,253.81,136.29,2,155.65,8.79
5/30/19,4.51,8.45,0.4,17.6,10.24,13.92,65.62,0.03,96.62,2.05,188.75,90.58,1.59,157.43,8.12
5/31/19,3.39,8.48,0.3,15.44,10.34,12.89,74.62,0.01,96.62,2.45,223.88,69.86,1.33,157.86,8.12
6/1/19,4.49,8.53,0.39,14.79,10.09,12.44,75.69,0.01,96.54,2.72,221.88,88.97,1.52,157.58,8
6/2/19,4.86,8.39,0.43,15.54,10.74,13.14,75.75,0.01,96.58,2.71,242.31,96.26,1.52,155.14,8.36
6/3/19,3.57,8.26,0.31,16.93,11.96,14.44,75.5,0.02,96.68,2.92,279.19,74.2,1.3,155.09,9.09
6/4/19,3.41,8.34,0.3,18.59,11.45,15.02,69,0.02,96.71,2.08,262.75,70.9,1.3,155.43,8.85
6/5/19,3.05,8.35,0.27,18.15,11.3,14.73,68.75,0.01,96.81,2.5,203.62,64.29,1.3,156.64,8.67
6/6/19,3.2,8.37,0.28,17.55,11.05,14.3,69.5,0.01,96.79,3.02,199.69,67.55,1.36,158.21,8.54
6/7/19,3.39,8.6,0.3,15.99,11.98,13.98,78.56,0.01,96.7,2.52,228.12,70.72,-999,162.36,9.03
6/8/19,7.25,8.74,0.63,17.91,9.46,13.69,64.19,0,96.74,2.02,190.69,138.41,2.51,162.16,7.75
6/9/19,6.97,8.69,0.61,22.19,9.87,16.03,51.31,0.08,96.94,1.84,169.5,131.62,2.35,159.74,8.06
6/10/19,5.58,8.57,0.48,24.75,10.28,17.51,45.81,0.14,97.05,2.23,148.62,108.98,2.1,158.78,8.48
6/11/19,6.08,8.34,0.53,24.75,12.12,18.44,48.94,0.24,97.05,1.88,212.62,117.45,2.26,155.4,9.34
6/12/19,4.76,8.55,0.41,20.58,10.62,15.6,57.44,0.1,96.92,2.09,231.5,95.12,1.96,158.67,8.48
6/13/19,4.57,8.6,0.4,17.59,10.92,14.26,68.12,0.51,96.77,1.97,224.75,91.13,1.75,158.87,8.54
6/14/19,4.49,8.42,0.39,15.62,10.51,13.07,73.94,0.62,96.83,2.95,227.56,89.93,1.67,156.98,8.24
6/15/19,5.18,8.43,0.45,17.3,11.88,14.59,73.69,0.01,96.74,2.49,272.12,102.41,1.97,156.85,9.03
6/16/19,3.45,8.46,0.3,16.35,11.93,14.14,77,0,96.62,2.89,282.19,70.96,1.44,157.33,9.03
6/17/19,3.8,8.46,0.33,15.7,11.59,13.65,77.81,0.19,96.64,2.31,263.31,77.66,1.44,157.26,8.85
6/18/19,5.77,8.45,0.5,18.19,12.1,15.15,71.44,0,96.81,2.3,219.19,111.95,1.8,156.41,9.16
6/19/19,4.76,8.38,0.41,17.87,11.62,14.75,70.19,0,96.9,2.12,249.31,95.66,1.66,157.38,8.85
6/20/19,4.05,8.39,0.35,16.15,11.98,14.06,78.19,0.06,96.83,3.61,219.38,83.13,1.55,158.66,9.03
6/21/19,5.5,8.58,0.48,16.7,12.94,14.83,79.75,0.11,96.7,4.57,220.31,109.23,2.02,159.69,9.7
6/22/19,6.86,8.58,0.6,18.71,12.52,15.62,71.69,0.07,96.83,3.12,275.38,130.3,2.23,159.12,9.46
6/23/19,3.75,8.57,0.33,20.56,11.87,16.22,65.69,0.05,96.89,2.49,314.12,76.58,1.5,159.26,9.28
6/24/19,3.34,8.62,0.29,18.42,12.07,15.24,70.88,0.06,96.73,2.47,278.44,69.04,1.42,160.24,9.16
6/25/19,3.73,8.54,0.33,16.48,12.21,14.34,77.56,0.22,96.68,2.33,244.81,75.93,1.52,157.89,9.22
6/26/19,5.88,8.59,0.52,16.32,10.23,13.27,70.12,0.1,96.86,2.21,254.62,115.05,2.16,159.62,8.06
6/27/19,5.98,8.7,0.52,17.11,10.25,13.68,68.44,0.04,97.01,2.16,258.19,116.42,2.24,161.34,8.12
6/28/19,6.62,8.69,0.58,18.17,10,14.08,64.56,0.02,97.02,2.14,290.69,127.18,2.46,161.01,8.12
6/29/19,4.37,8.46,0.38,20.2,7.43,13.82,50.75,0,97.04,1.96,227.88,87.55,1.75,157.41,7.39
6/30/19,8.19,8.38,0.72,22.05,9.55,15.8,51.44,0,97.02,2.7,276.88,156.95,2.88,159.17,8.12
7/1/19,8.02,8.64,0.7,21.31,7.59,14.45,48.69,0.01,96.87,2.25,263.31,151.72,2.83,161.13,7.26
7/2/19,6.95,8.65,0.61,19.44,9.35,14.4,59,0.08,96.77,2.88,211.81,133.51,2.48,160.98,8.12
7/3/19,5.32,8.58,0.47,17.33,11.9,14.61,73.81,0.24,96.71,3.67,207.62,105.23,2.08,159.98,9.09
7/4/19,6.37,8.52,0.56,17.5,11.8,14.65,72.31,0.16,96.8,2.93,237.06,123.51,2.31,159.04,8.97
7/5/19,5.53,8.56,0.48,18.59,11.66,15.12,68.38,0.03,97.03,2.52,248.25,107.8,2.04,158.25,8.91
7/6/19,4.45,8.58,0.39,18.94,10.9,14.93,64.56,0.05,97,2.36,189.12,88.57,1.74,159.06,8.48
7/7/19,4.73,8.48,0.41,17.57,11.46,14.51,71.56,0.05,96.91,3.82,197.25,93.84,1.85,158.38,8.79
7/8/19,5.78,8.44,0.51,16.55,11.87,14.21,76.12,0.06,97.01,3.83,208.75,112.31,2.08,157.45,8.97
7/9/19,7.37,8.5,0.65,18.9,9.68,14.29,61.19,0.01,97.09,2.67,222.75,140.76,2.48,158.98,7.93
7/10/19,6.59,8.52,0.58,21.02,9.55,15.29,53.06,0.02,97.1,2.55,226.38,127.38,2.34,159.51,7.93
7/11/19,5.66,8.49,0.5,23.05,10.3,16.67,49.88,0.01,96.89,2.49,281.69,111.41,2.15,159.62,8.36
7/12/19,4.95,8.39,0.44,24.32,8.85,16.58,41.56,0.01,96.55,2.21,208,100.06,-999,158.86,7.69
7/13/19,4.31,8.33,0.38,24.05,10.26,17.15,45.56,0.25,96.61,2.27,214.88,88.32,-999,158.13,8.3
7/14/19,4.48,8.41,0.4,23.73,8.47,16.1,42.56,0.02,96.85,2.55,224.5,91.22,1.95,158.48,7.51
7/15/19,5.61,8.53,0.5,25.03,7.02,16.02,37.69,0,96.75,2.3,230.12,109.98,2.23,158.83,7.14
7/16/19,4.77,8.42,0.42,23.08,5.26,14.17,38.31,0,96.6,3.71,193.12,96.3,-999,158.68,6.71
7/17/19,4.15,8.39,0.37,20.35,9.64,15,55.38,0,96.82,4.23,197.88,84.59,1.78,157.44,8.12
7/18/19,6.7,8.4,0.6,20.09,9.09,14.59,55.38,0,96.89,2.48,210.81,128.4,2.44,157.29,7.75
7/19/19,6.02,8.31,0.54,19.04,9.59,14.31,59.12,0.01,96.81,2.74,219.06,118.12,2.38,156.84,8.06
7/20/19,7.39,8.25,0.66,19.18,11.36,15.26,64.88,0.02,96.84,2.53,266.31,142.74,2.73,157.16,8.85
7/21/19,7.36,8.26,0.66,21.78,9.45,15.62,52.88,0.01,96.76,2.47,267.5,141.58,2.75,156.25,8
7/22/19,5.87,7.89,0.53,23.3,11.56,17.44,50.06,0.17,96.9,1.91,191.88,115.82,2.33,151.66,8.91
7/23/19,7.15,7.79,0.64,26.13,10.71,18.42,41.06,1.48,97,1.91,246.56,139.69,2.58,149.9,8.54
7/24/19,7.2,7.85,0.65,26.66,11.73,19.19,41.5,0.99,96.92,2.11,259.06,141.1,2.62,152.26,9.16
7/25/19,5.34,7.7,0.48,27.36,12.81,20.08,42.69,0.53,96.88,2.02,221,106.66,2.09,148.06,9.7
7/26/19,7.05,7.95,0.64,26.68,12.43,19.55,44.19,0,97.01,2.31,252.12,137.48,2.55,152.49,9.46
7/27/19,6.83,8.11,0.62,26.72,12.62,19.66,44.69,0,96.93,2.29,287.19,131.9,2.46,153.83,9.7
7/28/19,4.89,8.1,0.45,24.23,11.69,17.96,50.88,0.03,96.83,2.47,227.38,97.61,2,152.87,9.22
7/29/19,5.1,8.12,0.47,22.41,9.9,16.16,51.56,0.16,96.74,2.41,214.75,100.68,2.11,152.79,8.42
7/30/19,4.47,8,0.41,22.99,10.27,16.63,50.5,0.75,96.7,2.91,194.75,89.28,1.88,150.88,8.48
7/31/19,4.69,8.04,0.43,21.82,11.77,16.8,58.69,0.35,96.94,2.62,200.25,94.28,1.98,151.91,9.22
8/1/19,5.95,8.14,0.55,23.65,9.2,16.43,46.25,0.15,96.97,2.39,286.06,114.97,2.26,152.38,7.93
8/2/19,6.17,8.11,0.57,24.73,7.93,16.33,38.69,0.13,96.88,1.96,265.38,118.22,2.32,151.31,7.51
8/3/19,5.93,8.03,0.55,25.05,5.26,15.15,34.31,0.03,96.76,1.91,243,114.79,2.16,149.98,6.71
8/4/19,6.08,8.01,0.56,24.88,6.09,15.48,35.31,0,96.81,2.03,248.38,118.07,2.22,150.45,6.9
8/5/19,6.14,7.89,0.57,25.09,7.32,16.21,38.62,0,96.81,2.65,299.25,119.55,2.32,148.8,7.39
8/6/19,5.84,7.74,0.55,25.16,11.37,18.27,46.38,0.16,96.73,1.74,221.12,115.16,2.27,147.02,9.03
8/7/19,5.17,7.73,0.48,22.89,11.73,17.31,53.19,0.22,96.78,2.24,232,103.08,2.02,147.08,9.03
8/8/19,6.88,7.94,0.64,22.44,8.49,15.47,45.62,0.03,96.79,2.43,217.88,131.29,2.41,149.09,7.57
8/9/19,7.4,8.13,0.7,21.81,8.23,15.02,48.94,0,96.77,2.5,229.94,137.28,2.48,149.38,7.75
8/10/19,6.37,7.87,0.6,20.4,10.52,15.46,59.31,0,96.83,2.72,241.81,122.79,2.26,148.35,8.67
8/11/19,5.23,7.93,0.49,20.73,11.15,15.94,60.94,0,96.89,2.23,234.69,102.84,2.02,148.48,8.97
8/12/19,5.07,7.92,0.48,21.15,9.87,15.51,55.12,0,96.9,2.04,218.5,98.65,1.92,147.82,8.18
8/13/19,6.19,7.97,0.59,23.83,8.57,16.19,43.88,0,96.91,2,204.38,117.96,2.23,148.12,7.69
8/14/19,6.1,7.91,0.58,26.24,6.98,16.61,33.56,0,96.93,1.98,239.19,115.92,2.19,147.03,6.96
8/15/19,6.55,7.96,0.62,25.65,4.01,14.83,31.31,0,96.82,1.95,231.94,122.98,2.39,146.58,6.1
8/16/19,6.28,7.86,0.6,23.12,6.51,14.82,42.12,0,96.7,2.07,188.94,119.73,2.39,145.73,6.96
8/17/19,4.81,7.79,0.46,18.73,10.58,14.66,63.25,0,96.67,2.64,195.06,94.01,1.94,145.45,8.42
8/18/19,6.05,7.75,0.59,19.18,11.19,15.19,63.31,0,96.73,2.59,199.19,115.77,2.2,144.78,8.73
8/19/19,6.7,7.7,0.65,20.51,10.79,15.65,59,0,96.84,2.35,238.88,126.41,2.34,143.23,8.61
8/20/19,7.16,7.78,0.7,22.99,7.23,15.12,44.44,0,96.77,3.02,321,133.99,2.45,144.21,7.32
8/21/19,6.91,7.74,0.67,23.8,7.16,15.48,42.19,0,96.54,2.25,266.88,129.63,2.37,143.45,7.45
8/22/19,4.6,7.69,0.45,21.3,8.32,14.81,52.38,0,96.33,3.7,188.31,89.57,1.77,142.2,7.87
8/23/19,5.39,7.45,0.53,21.15,12.55,16.85,65.06,0.02,96.48,3.65,193.62,105.31,1.82,141.27,9.64
8/24/19,6.44,7.46,0.63,23.78,12.55,18.17,55,0.02,96.82,2.63,203.25,123.52,-999,140.58,9.64
8/25/19,6.66,7.14,0.66,26.14,12.17,19.15,43.75,0,96.91,2.48,202.56,130.38,2.21,139.03,9.34
8/26/19,7.11,7.16,0.71,26,9.94,17.97,39.88,0,96.67,2.29,230.88,136.85,2.4,138.1,8.18
8/27/19,6.28,7.21,0.62,23.6,12.67,18.13,54.31,0.1,96.62,2.78,203.75,122.85,-999,139.05,9.7
8/28/19,4.8,7.19,0.48,21.8,13.21,17.51,60.75,0.08,96.86,2.86,197.5,95.99,1.87,138.24,9.89
8/29/19,6.02,7.2,0.61,23.41,13.63,18.52,57.31,0,96.95,2.22,239.31,117.23,2.18,137.87,10.19
8/30/19,6.69,7.21,0.68,24.65,13.69,19.17,55.44,0,96.88,2.31,254.56,128.74,2.33,137.95,10.38
8/31/19,5.34,7.22,0.55,25.3,12.64,18.97,53.19,0,96.72,2.38,271.31,104.61,1.99,137.27,9.83
9/1/19,3.63,6.93,0.38,25.96,13.47,19.72,50.38,0.08,96.74,1.91,184,74.33,1.48,133.3,10.31
9/2/19,5.87,6.82,0.6,26.55,15.33,20.94,52.12,1.34,96.87,2.05,216.31,115.3,2.05,132.58,11.47
9/3/19,6.29,6.84,0.65,27.04,15.21,21.12,50.06,0.01,96.78,2.3,247.81,122.97,2.12,133.18,11.29
9/4/19,5.83,6.73,0.6,28.13,15.23,21.69,47.44,2.11,96.61,2.17,249.69,114.18,2,130.73,11.35
9/5/19,6.24,6.75,0.65,27.3,14.33,20.81,46.56,0.26,96.92,2.47,232.88,120.87,2.16,130.76,10.68
9/6/19,6.68,6.83,0.7,25.79,12.9,19.34,48.19,0.01,97.08,2.67,254.19,127.69,2.2,130.53,9.83
9/7/19,6.81,6.9,0.72,24.39,13.36,18.87,54.31,0.01,96.9,3.07,273.12,130.02,2.29,132.05,10.19
9/8/19,6.02,7.04,0.64,18.81,13.58,16.19,74.06,0,96.74,3,253.88,113.44,2.05,130.72,10.13
9/9/19,5.66,6.84,0.6,19.07,14.4,16.74,77,0,96.62,3.11,212.19,108.8,1.88,129.46,10.68
9/10/19,5.51,6.84,0.59,18.34,13.9,16.12,76.88,0,96.7,3.79,220.81,105.63,1.82,128.14,10.31
9/11/19,6.33,6.88,0.68,19.38,12.65,16.01,69.75,0,96.93,2.51,223.38,118.36,1.91,128.05,9.58
9/12/19,5.46,6.86,0.59,23.73,11.29,17.51,51.69,0,96.92,1.96,207.06,104.63,1.83,128.37,8.97
9/13/19,5.77,6.77,0.62,26.69,10.23,18.47,39.62,0.03,96.84,2.23,196.69,108.6,1.88,126.18,8.54
9/14/19,6.78,6.8,0.74,26.94,7.87,17.4,35.12,0.02,96.81,2.11,285.62,125.68,2.05,126.55,7.69
9/15/19,5.57,6.61,0.61,25.36,9,17.18,40.25,0,96.71,2.27,220.12,105.3,1.77,122.85,8.12
9/16/19,5.84,6.52,0.65,22.98,8.69,15.84,46.69,0,96.79,3,217.75,110.17,1.8,122.77,8.12
9/17/19,6.48,6.57,0.72,21.03,9.85,15.44,56.38,0.02,96.86,2.55,235.5,121.62,1.89,123.7,8.42
9/18/19,6.43,6.66,0.72,19.28,11.37,15.32,67.25,0,96.77,2.93,203.38,119.05,1.91,123.49,9.09
9/19/19,5.67,6.53,0.64,18.37,14.73,16.55,80.88,0,96.69,3.79,235.06,107.65,1.81,122.85,10.86
9/20/19,6.42,6.6,0.73,19.71,11.87,15.79,67.81,0,96.65,2.32,281.25,118.62,1.88,122.3,9.34
9/21/19,6.47,6.53,0.73,22.08,10.48,16.29,57.38,0,96.63,1.01,213.06,118.35,1.79,120.09,8.91
9/22/19,5.24,6.36,0.6,23.15,10.15,16.65,48.88,0,96.72,2.59,164.38,98.32,1.63,118.16,8.67
9/23/19,6.08,6.46,0.7,20.89,9.74,15.32,54.38,0,96.81,3.16,186.38,111.92,1.83,118.7,8.24
9/24/19,6.13,6.22,0.71,23.43,10.7,17.07,48.44,0,96.66,2.24,121.69,114.54,1.73,116.56,8.67
9/25/19,4.58,6.06,0.53,22.49,14.53,18.51,64.69,4.37,96.52,2.29,165.56,88.72,1.47,114.38,10.99
9/26/19,2.96,5.8,0.35,20.09,15.7,17.9,77.94,0.43,96.93,3.58,216.69,60.46,1.04,111.16,11.6
9/27/19,4.87,5.99,0.58,19.07,15.8,17.44,82.44,0.34,96.71,3.21,256.12,93.38,1.46,113.61,11.66
9/28/19,3.47,6,0.41,18.44,15.8,17.12,85.38,0.7,96.37,4.85,236.75,68.86,-999,114.59,11.66
9/29/19,5.99,6.22,0.72,15.67,10.01,12.84,71.38,0.03,96.62,4.03,256.12,109.37,1.62,113.64,8
9/30/19,6.18,6.21,0.74,15.68,9.41,12.55,70.94,0,96.62,3.03,273.75,113.12,1.63,114.36,7.75
10/1/19,6.07,6.14,0.73,15.94,10.71,13.33,74.12,0,96.63,2.68,262.12,111.37,1.65,113.23,8.36
10/2/19,6.18,6.19,0.76,18.25,8.24,13.25,60.62,0,96.76,1.79,156.88,111.69,1.63,112.47,7.45
10/3/19,6.15,6.15,0.76,17.7,9.32,13.51,63.12,0,96.85,2.36,195.5,110.7,1.68,111.25,7.75
10/4/19,6.03,6.07,0.75,18.16,5.57,11.87,54.06,0,96.99,2.14,231.81,109.16,-999,110.48,6.47
10/5/19,6.06,6.08,0.76,19.98,6.51,13.24,48.56,0,97.07,1.71,211.5,108.82,1.66,109.84,6.84
10/6/19,6.02,6.02,0.76,21.76,7.39,14.58,48.44,0,97.06,1.46,215.88,108.74,1.72,109.3,7.32
10/7/19,5.78,5.81,0.73,23.05,5.24,14.15,38.62,0,96.89,1.74,159.81,106.48,1.65,107.63,6.65
10/8/19,5.62,5.81,0.72,21.01,6.37,13.69,44.88,0,96.62,2.21,268.88,102.23,1.53,105.93,6.84
10/9/19,3.7,5.67,0.48,16.71,9.87,13.29,68.69,0.01,96.57,3.19,221.44,70.89,1.16,105.24,8.12
10/10/19,5.22,5.64,0.68,17.94,0.78,9.36,44.25,0.01,96.75,4.27,94.19,95.02,1.32,102.45,5
10/11/19,5.74,5.78,0.75,19.51,-1.19,9.15,32.25,0,96.86,3.42,124.06,103.61,1.39,105.07,4.64
10/12/19,5.51,5.63,0.73,19.82,7.48,13.65,53.12,0,96.64,1.98,206.06,99.41,1.29,102.27,7.51
10/13/19,4.97,5.48,0.66,16.76,10.21,13.49,72.06,0.14,96.63,2.7,203,91.3,1.27,100.13,8.3
10/14/19,5.25,5.36,0.7,15.81,10.26,13.03,73.31,0.06,96.79,2.34,254.31,95.42,1.25,97.9,8.18
10/15/19,5.24,5.37,0.7,20.19,8.25,14.22,54.62,0.03,96.93,1.6,66.88,95.2,1.22,98.12,7.45
10/16/19,4.79,5.35,0.65,21.69,9.04,15.37,50.44,0.02,96.74,2.37,169.88,88.2,1.22,98.26,7.93
10/17/19,4.85,5.22,0.66,17.26,12.27,14.76,76.94,0.09,96.5,4.11,222.88,89.7,1.25,96.64,9.46
10/18/19,5.24,5.32,0.72,18.37,8.98,13.67,62.38,0,96.72,2.96,308,95.93,1.22,98.09,7.87
10/19/19,5.27,5.26,0.73,19.08,6.58,12.83,50.56,0,96.73,2.07,218.06,96.2,1.2,96.84,6.77
10/20/19,5.13,5.16,0.72,19.92,5.73,12.82,47.44,0,96.71,2.91,93.62,94.63,1.18,96,6.41
10/21/19,5.22,5.2,0.73,23.01,1.74,12.37,29,0,97.05,3.77,58.5,94.73,1.16,95.37,4.94
10/22/19,5.3,5.28,0.75,24.66,1.62,13.14,25.81,0,97.17,3.62,61.69,95.37,1.16,95.91,4.88
10/23/19,5.16,5.14,0.74,24.23,4.63,14.43,34.88,0,96.79,1.34,203.81,93.67,1.13,94.12,6.53
10/24/19,5.17,5.32,0.74,23.45,-1.94,10.76,22.81,0,97.02,5.96,67.81,90.36,1.14,93.63,4.03
