Date_time,All sky irradiance,Clear sky irradiance,ALLSKY  ICI,Temperature,Dew point,Wet bulb,Relative humidity,Precipitation,Surface pressure,Wind direction,ALLSKY SFC PAR TOT,ALLSKY SFC UV INDEX,CLRSKY SFC PAR TOT,QV2M,Wind speed at 2m
9/18/12,5.53,5.55,0.62,27.19,18.26,22.73,61.12,0.36,95.4,232.81,102.88,1.42,103.65,13.92,1.05
9/19/12,6.16,6.14,0.7,27.04,14.77,20.9,50,0,95.49,189,115.45,1.61,115.59,11.11,0.93
9/20/12,6.15,6.13,0.7,27.27,15.62,21.44,51.19,0,95.44,162.62,115.85,1.7,116.01,11.66,1.41
9/21/12,6.03,6.01,0.7,27.7,14.63,21.17,47.56,0,95.44,156.06,113.1,1.62,113.34,10.99,1.31
9/22/12,5.6,5.73,0.65,26.87,13.84,20.36,47.5,0.13,95.53,138.94,104.67,1.45,107.74,10.44,1.27
9/23/12,5.8,5.78,0.68,27.13,14.42,20.78,48.62,0.89,95.4,163.44,108.26,1.47,108.81,10.86,1.28
9/24/12,5.85,5.86,0.69,26.94,14.08,20.51,47.88,0,95.39,161.06,109.82,1.52,110.77,10.56,1.21
9/25/12,5.6,5.59,0.66,26.48,14.19,20.33,49.81,0.09,95.46,144.38,103.66,1.4,104.35,10.68,1.18
9/26/12,5.54,5.58,0.66,26.74,14.16,20.45,48.94,1.24,95.84,175.69,103.84,1.4,105.35,10.62,1.12
9/27/12,5.7,5.67,0.68,27.2,12.91,20.06,44.69,0.43,96,310.12,105.36,1.35,105.67,9.83,1.38
9/28/12,5.99,5.95,0.73,27.53,10.87,19.2,37.5,0,95.83,170.94,111.2,1.53,111.34,8.54,1.07
9/29/12,5.89,5.85,0.72,27.23,13.08,20.15,43.75,0,95.8,173.75,109.94,1.53,110.03,9.89,1.2
9/30/12,5.78,5.75,0.71,28.33,12.53,20.43,40,0,95.82,181.88,107.84,1.49,107.98,9.52,1.01
10/1/12,5.94,5.91,0.73,28.03,9.55,18.79,34.19,0,95.74,186.12,108.86,1.5,109.02,7.87,0.86
10/2/12,5.76,5.72,0.72,27.55,9.48,18.52,34.44,0,95.61,159.56,105.47,1.43,105.58,7.81,1.19
10/3/12,5.54,5.51,0.7,27.07,9.75,18.4,35.88,0,95.43,161.69,102.12,1.33,102.39,7.93,0.98
10/4/12,5.53,5.53,0.7,26.2,8.69,17.44,35.31,0,95.37,164.81,100.31,-999,101.08,7.45,1.06
10/5/12,5.56,5.54,0.7,25.95,8.45,17.2,35.44,0,95.55,144.44,100.86,1.3,101.18,7.32,1.26
10/6/12,5.35,5.33,0.68,25.86,9.3,17.58,37.5,0,95.86,133.44,97.66,1.26,98.23,7.69,1.08
10/7/12,5.27,5.23,0.68,26.03,10.54,18.29,39.94,0,96.02,154.88,96.38,1.23,96.48,8.3,1.05
10/8/12,5.26,5.22,0.68,25.6,10.82,18.21,42.31,0,95.87,146.94,95.68,1.23,95.84,8.54,1.27
10/9/12,5.26,5.22,0.69,25.12,9.76,17.44,40.5,0,95.75,155.62,96.01,1.23,96.21,7.93,1.23
10/10/12,5.06,5.04,0.66,24.64,9.7,17.17,41.12,0.15,95.87,168.62,92.3,1.18,92.91,7.87,1.07
10/11/12,5.27,5.23,0.7,24.73,10.11,17.42,42,0,95.84,147,96.62,1.25,96.79,8.12,1.18
10/12/12,5.19,5.24,0.7,24.49,9.51,17,41.62,0,95.75,145.38,94.34,1.22,96,7.81,1.26
10/13/12,4.87,4.85,0.66,24.55,10.83,17.69,44.31,1.03,95.92,130.38,89.09,1.1,89.68,8.48,1.02
10/14/12,4.81,4.85,0.66,25.01,10.23,17.62,41.56,0.17,96,159.62,88.65,1.11,90.2,8.18,1.16
10/15/12,1.61,4.3,0.22,19.63,12.11,15.87,63.25,10.01,96.27,181.44,31.34,0.45,77.9,9.22,1.54
10/16/12,4.64,4.63,0.64,21.53,10.33,15.93,51.38,0.04,96.4,161.5,83.46,0.98,84.3,8.18,1.07
10/17/12,4.98,4.93,0.7,22.1,10.5,16.3,49.38,0,96.4,142.62,91.58,1.12,91.66,8.24,1.08
10/18/12,4.96,4.92,0.7,23.3,9.51,16.4,43.5,0.43,96.32,156.94,90.45,1.08,90.64,7.75,0.98
10/19/12,3.56,4.67,0.5,22.07,11.1,16.58,51.94,4.45,96.29,182.38,66,0.88,86,8.73,1.24
10/20/12,3.54,4.41,0.51,21.15,11.54,16.34,56.25,1.67,96.41,218.69,65.34,0.79,81.43,8.85,1.12
10/21/12,4.69,4.68,0.67,21.99,8.41,15.2,43.69,0.04,96.47,149.69,85.06,0.97,85.91,7.2,0.94
10/22/12,4.87,4.86,0.7,21.83,6.66,14.25,39.31,0,96.4,147.44,88.05,-999,88.77,6.35,1.22
10/23/12,3.64,4.62,0.53,21.05,5.32,13.18,37.81,0.39,96.29,193.38,66.22,0.72,83.32,5.8,1.2
10/24/12,4.91,4.86,0.73,20.87,3.95,12.4,35.12,0.02,96.2,162.25,87.78,0.92,87.86,5.31,1.17
10/25/12,4.89,4.84,0.73,20.08,3.13,11.61,34.94,0,96,155.94,87.45,0.91,87.49,5.07,1.2
10/26/12,4.79,4.74,0.72,20.67,4.31,12.49,35.94,0,96.09,136,85.55,0.88,85.8,5.43,1.3
10/27/12,4.54,4.56,0.69,20.93,5.79,13.36,39,0,96.19,148.06,81.62,0.86,83,6.04,1.05
10/28/12,4.53,4.5,0.69,21.19,6.6,13.9,40.25,0,96.29,121.62,81.45,0.88,81.89,6.35,1.07
10/29/12,4.64,4.6,0.71,21.38,7.6,14.49,43,0,96.2,147.75,83.41,0.95,83.73,6.84,1.2
10/30/12,4.62,4.57,0.72,21.99,7.73,14.86,41.5,0,96.16,157.12,82.93,0.94,83.1,6.9,1.07
10/31/12,4.55,4.49,0.71,21.52,7.8,14.66,42.94,0,96.2,159.94,81.85,0.91,81.91,6.9,0.94
11/1/12,4.48,4.43,0.7,21.9,6.99,14.44,40.12,0,96.17,147.38,81.12,0.91,81.21,6.53,1.14
11/2/12,4.22,4.19,0.67,21.24,7.36,14.3,42.69,0,96.07,164.75,76.29,0.84,76.63,6.71,1.11
11/3/12,4.32,4.27,0.7,22.17,6.35,14.26,37.62,0,96.04,200.81,77.38,0.85,77.45,6.29,1.01
11/4/12,4.29,4.24,0.7,21.79,5.27,13.53,35.25,0,96.01,125.56,76.23,0.84,76.32,5.86,0.8
11/5/12,3.74,3.92,0.61,21.65,6.08,13.87,37.75,0,96.03,131.75,65.62,0.67,69.46,6.16,1
11/6/12,4.32,4.27,0.71,20.4,5.64,13.02,40.06,0,96.15,131.44,77.22,0.79,77.45,5.98,1.2
11/7/12,4.28,4.24,0.71,19.87,3.9,11.88,36.5,0,96.07,133.62,76,0.77,76.34,5.31,1.2
11/8/12,4.19,4.17,0.7,19.19,3.05,11.12,36.12,0,95.9,146.19,73.72,-999,74.25,5,1.25
11/9/12,4.12,4.13,0.7,19.04,3.22,11.12,36.75,0,95.9,137.12,72.37,0.66,73.62,5.07,1.17
11/10/12,3.93,3.88,0.66,20.06,3.35,11.7,34.38,0,96.19,164.38,67.79,0.62,67.87,5.07,1
11/11/12,4.11,4.07,0.7,19.5,2.66,11.08,34.06,0,96.15,150.75,71.23,0.69,71.41,4.82,1.09
11/12/12,3.77,3.78,0.65,18.38,1.91,10.15,34.69,0,96.21,124.94,64.63,0.64,65.55,4.58,1.38
11/13/12,3.88,3.88,0.67,19,1.71,10.36,32.56,0,96.44,136.75,68.29,0.66,69.12,4.46,1
11/14/12,4.19,4.14,0.73,18.76,0.33,9.54,30.12,0,96.24,132.12,74.17,0.73,74.31,4.09,1.05
11/15/12,4.36,4.33,0.77,18.55,-4.9,6.82,22,0,96.25,164,75.25,0.73,75.6,2.75,1.23
11/16/12,3.79,3.74,0.67,18.88,-5.01,6.94,20.44,0.05,96.38,148.19,65.2,0.61,65.34,2.75,1.12
11/17/12,2.78,3.29,0.5,18.26,-1.49,8.38,27.5,0.11,96.41,161.06,48.29,0.48,57.4,3.54,0.97
11/18/12,3.84,3.79,0.7,18.13,2.43,10.28,37.12,1.27,96.27,220.44,67.94,0.61,68.04,4.76,1.28
11/19/12,4.08,4.03,0.74,18.01,-1.24,8.38,29.12,0,96.35,151.75,71.53,0.61,71.73,3.66,1.11
11/20/12,3.96,4,0.73,17.76,-3.95,6.9,24.44,0,96.42,192.69,69.45,0.63,71.07,2.93,1.23
11/21/12,2.5,3.68,0.46,18.31,-5.27,6.51,20.12,0,96.3,192.31,44.98,0.45,64.28,2.69,0.64
11/22/12,3.66,3.61,0.68,18.99,-3.95,7.51,21.75,0,96.15,168.25,62.22,0.54,62.3,2.93,1.05
11/23/12,2.75,3.5,0.52,16.97,-1,7.98,30.31,0.01,96.1,177.69,48.7,0.49,61.73,3.72,1.32
11/24/12,1.93,3.21,0.36,14.94,3.01,8.98,46.12,0.02,96.34,50.5,34.59,0.33,56.13,4.94,1.74
11/25/12,3.48,3.66,0.66,15.31,-0.76,7.28,35.81,0,96.39,221,61.33,0.58,65.16,3.78,1.32
11/26/12,3.87,3.85,0.73,16.73,-2.09,7.32,28.62,0,96.33,219.75,68.48,0.61,69.08,3.42,1.23
11/27/12,3.8,3.79,0.73,16.8,-1.42,7.69,30.5,0.12,96.24,158.25,67.3,0.62,68.02,3.6,1.27
11/28/12,1.28,3.39,0.24,13.63,3.09,8.37,52,7.52,96.15,118.69,24.15,0.28,60.82,5.13,2.12
11/29/12,3.29,3.34,0.63,13.36,5.27,9.32,60.88,0,96.16,180.94,57.62,0.47,59.38,5.8,1.45
11/30/12,3.92,3.87,0.76,13.65,-1.38,6.13,38.44,0.35,96.48,212.31,67.41,0.58,67.54,3.6,1.25
12/1/12,3.97,3.94,0.77,13.9,-3.7,5.1,31.06,0,96.27,202.38,68.08,0.57,68.52,3.05,1.14
12/2/12,3.79,3.77,0.74,14.67,-4.88,4.89,26.75,0,96.41,204.25,65.37,0.54,65.8,2.75,1.08
12/3/12,3.76,3.74,0.74,15.1,-4.29,5.4,27.19,0,96.54,146.88,64.95,0.62,65.54,2.93,1.16
12/4/12,3.72,3.71,0.73,16.57,-5.18,5.69,23.06,0,96.41,206.12,64.45,0.62,65.13,2.69,1.12
12/5/12,2.49,3.52,0.49,15.46,-3.49,5.98,27.44,0,96.31,172.06,44.35,0.54,62.16,3.05,0.87
12/6/12,3.35,3.5,0.67,16.66,-3.6,6.53,25.56,0,96.4,233.69,58.54,0.59,61.81,3.05,0.91
12/7/12,2.8,3.44,0.56,16.29,-1.92,7.19,29.75,0,96.2,275.81,50.02,0.54,61.6,3.48,1.29
12/8/12,3.41,3.36,0.69,17.47,1.19,9.33,34.94,0,96.14,278.62,60.27,0.52,60.41,4.33,1.34
12/9/12,3.59,3.58,0.73,17.11,-1.68,7.72,29,0,96.01,139.62,62.95,0.55,63.8,3.54,1.1
12/10/12,2.51,3.21,0.51,16.71,-1.73,7.49,29,0,95.84,117.06,43.76,0.38,55.63,3.54,0.89
12/11/12,2.26,2.63,0.46,15.14,0.87,8,38.44,0.33,96.09,158.5,37.81,0.27,44.09,4.21,0.88
12/12/12,1.98,2.66,0.41,14.01,1.14,7.58,42.5,1.34,96.27,139.75,34.55,0.3,45.18,4.33,0.91
12/13/12,0.46,2.45,0.09,9.71,5.01,7.36,73.75,26.23,96.15,98.25,8.48,0.09,42.16,5.74,1.15
12/14/12,1.18,2.8,0.24,9.65,4.77,7.22,72.75,2.03,96.54,198.56,21.48,0.2,49.45,5.55,1.09
12/15/12,2.32,2.56,0.48,10.77,4.02,7.4,64.38,0.64,96.78,308.75,39.71,0.3,44.1,5.25,0.94
12/16/12,2.91,2.96,0.59,11.15,2.22,6.68,55.38,0,96.95,251.62,50.37,0.38,52.05,4.64,1.3
12/17/12,2.5,3.26,0.52,10.02,0.76,5.39,53.94,0.72,96.85,268.62,44.84,0.45,58.45,4.21,1.43
12/18/12,3.25,3.23,0.67,11.52,2.73,7.13,56.25,0.15,96.78,232.38,57.22,0.43,57.82,4.82,1.41
12/19/12,3.69,3.66,0.76,12.83,-2.17,5.33,37.88,0,96.63,188.12,63.87,0.49,64.34,3.42,1.43
12/20/12,3.71,3.68,0.77,13.54,-3.66,4.94,31.38,0,96.31,211.88,64.13,0.48,64.72,3.05,1.16
12/21/12,3.68,3.67,0.76,14.08,-3.3,5.39,31.06,0,96.32,193,63.97,0.51,64.86,3.11,1.43
12/22/12,3.7,3.68,0.76,13.89,-3.1,5.39,31.94,0,96.33,197.06,64.27,-999,64.97,3.17,1.3
12/23/12,3.18,3.3,0.66,14.61,-2.04,6.29,33.25,0,96.34,131.31,55.16,0.52,57.86,3.48,0.93
12/24/12,3.04,3.08,0.62,13.91,1.88,7.9,45.56,0,96.48,216.31,52.43,0.43,53.97,4.58,1.34
12/25/12,3.54,3.53,0.73,13.81,-0.02,6.9,40.5,0,96.37,160.25,62.1,0.52,62.76,3.97,1.27
12/26/12,3.05,3.54,0.62,13.92,-2.85,5.53,32.44,0.01,96.26,160.75,54.06,0.44,63.12,3.23,1.19
12/27/12,1.64,2.77,0.34,11.38,2.26,6.82,55.31,11.4,96.11,100.38,28.91,0.26,46.9,4.76,1.53
12/28/12,0.35,2.3,0.07,8.53,5.65,7.09,82.31,13.57,95.92,75.88,6.41,0.05,37.93,5.92,1.33
12/29/12,1.13,2.07,0.23,9.15,3.84,6.49,70.44,0,96.25,230.44,18.89,0.13,33.13,5.25,1.11
12/30/12,3.05,3.01,0.62,11.78,-0.63,5.58,44.38,0,96.27,256.5,51.77,0.41,52.04,3.78,1.56
12/31/12,3.5,3.45,0.71,11.12,-4.67,3.23,34.12,0,96.2,157.88,59.19,0.52,59.37,2.81,1.23
1/1/13,3.5,3.63,0.71,10.94,-4.09,3.42,35.81,0,96.06,149,59.94,0.52,62.97,2.93,1.06
1/2/13,3.42,3.65,0.69,9.16,-4.63,2.26,39.81,0,96.34,270.62,58.35,0.47,62.81,2.81,1.52
1/3/13,2.97,3.53,0.59,10.01,-5.09,2.46,34.94,0,96.4,162.19,50.73,0.45,60.35,2.69,0.97
1/4/13,3,3.5,0.6,9.19,-4.54,2.33,38.62,0,96.43,219.81,50.97,0.39,59.68,2.81,1.41
1/5/13,3.42,3.46,0.68,8.49,-5.95,1.27,36.75,0,96.16,266.88,56.95,0.37,58.25,2.56,1.31
1/6/13,2.08,3.21,0.41,7.72,-5.72,1,38.81,0,96.4,165.38,34.76,0.26,53.42,2.56,1.01
1/7/13,2.37,3.59,0.47,8.47,-5.6,1.44,37.25,0,96.55,220.81,41.31,0.35,61.92,2.56,1.22
1/8/13,2.27,3.43,0.45,7.57,-5.57,1,39.56,0.32,96.56,239.25,41.14,0.41,60.71,2.62,1.02
1/9/13,3.56,3.52,0.7,8.9,-0.09,4.4,54.88,0,96.59,232.19,62.55,0.48,62.8,3.97,1.45
1/10/13,3.74,3.7,0.73,11.12,-2.77,4.18,40.12,0,96.41,273.38,64.91,0.54,65.23,3.23,1.55
